Min Plate Aspect Ratio	Max Plate Aspect Ratio	Min Char Aspect Ratio	Max Char Aspect Ratio	Time running	Best Time	Worst Time	Total pictures	Total tracks	Correct Images	Correct tracks
4	5.5	0.6	1	235.0408316	0.100730896	0.180517197	1080	36	0.010185185	0.111111111
6	7	0.2	0.8	245.8030865	0.097738028	0.191490412	1080	36	0.010185185	0.083333333
5	5.5	0.6	0.9	245.8818526	0.13065052	0.182511568	1080	36	0.010185185	0.111111111
6	10	0.3	0.8	246.0798841	0.095775366	0.195563555	1080	36	0.010185185	0.083333333
6	7.5	0.4	0.9	246.1646311	0.096741915	0.200464964	1080	36	0.010185185	0.083333333
6	8.5	0.3	0.8	246.3427825	0.093753338	0.190490246	1080	36	0.010185185	0.083333333
6	7.5	0.2	0.8	246.4275372	0.093759537	0.173668861	1080	36	0.010185185	0.083333333
6	9.5	0.3	0.8	246.5968447	0.100729227	0.16356492	1080	36	0.010185185	0.083333333
6	9	0.2	0.8	246.6220143	0.091754913	0.187498808	1080	36	0.010185185	0.083333333
6	9	0.3	0.8	246.6427293	0.09275198	0.182512045	1080	36	0.010185185	0.083333333
6	8	0.2	0.8	246.6596	0.095744133	0.188513756	1080	36	0.010185185	0.083333333
6	8	0.3	0.8	246.6986532	0.093748569	0.19049263	1080	36	0.010185185	0.083333333
6	8	0.4	0.9	246.7916481	0.095747948	0.180517435	1080	36	0.010185185	0.083333333
6	10	0.4	0.9	246.8466554	0.088762522	0.178529978	1080	36	0.010185185	0.083333333
6	9	0.4	0.9	246.9896131	0.097743273	0.182515621	1080	36	0.010185185	0.083333333
6	8.5	0.4	0.9	247.0942185	0.102725267	0.187506676	1080	36	0.010185185	0.083333333
6	7.5	0.3	0.8	247.5678058	0.092752218	0.196476936	1080	36	0.010185185	0.083333333
6	9.5	0.2	0.8	247.5880384	0.092769623	0.200479031	1080	36	0.010185185	0.083333333
6	8.5	0.2	0.8	247.6351969	0.09275198	0.201461315	1080	36	0.010185185	0.083333333
6	9.5	0.4	0.9	247.7031481	0.095743656	0.20346427	1080	36	0.010185185	0.083333333
6	10	0.2	0.8	248.3737426	0.08975935	0.18102169	1080	36	0.010185185	0.083333333
6	6.5	0.3	0.9	254.2128501	0.089760065	0.213411808	1080	36	0.010185185	0.111111111
6	7	0.1	0.8	255.3739705	0.090762138	0.21325016	1080	36	0.010185185	0.083333333
6	7.5	0.1	0.8	255.7462802	0.084773064	0.198490143	1080	36	0.010185185	0.083333333
6	8	0.1	0.8	256.4149935	0.091870785	0.179536104	1080	36	0.010185185	0.083333333
6	8.5	0.1	0.8	257.5537152	0.096741199	0.206468582	1080	36	0.010185185	0.083333333
6	9	0.1	0.8	258.3210411	0.087846041	0.207729101	1080	36	0.010185185	0.083333333
6	9.5	0.1	0.8	258.5469506	0.089904785	0.198572159	1080	36	0.010185185	0.083333333
6	10	0.1	0.8	259.22453	0.093827248	0.18650341	1080	36	0.010185185	0.083333333
6	10	0.4	1	259.9140301	0.094749212	0.208093166	1080	36	0.010185185	0.083333333
6	7.5	0.4	1	260.5057707	0.089772224	0.205451488	1080	36	0.010185185	0.083333333
6	9	0.4	1	260.7145011	0.091765881	0.224404335	1080	36	0.010185185	0.083333333
6	8	0.4	1	261.320472	0.09773922	0.178539038	1080	36	0.010185185	0.083333333
6	9.5	0.4	1	261.3528445	0.089763403	0.180911541	1080	36	0.010185185	0.083333333
6	8.5	0.4	1	261.5362983	0.096735954	0.191498756	1080	36	0.010185185	0.083333333
4.5	5.5	0.6	0.9	266.6506193	0.110320091	0.208276749	1080	36	0.010185185	0.111111111
6	6.5	0.3	1	267.640384	0.090263367	0.216996908	1080	36	0.010185185	0.111111111
4	5.5	0.6	0.9	839.7986431	0.128717661	0.462091923	1080	36	0.010185185	0.111111111
2.5	5.5	0.6	0.8	218.7315133	0.114693403	0.195476532	1080	36	0.009259259	0.083333333
3.5	5.5	0.6	0.8	219.2418714	0.126661301	0.185504198	1080	36	0.009259259	0.083333333
2	5.5	0.6	0.8	220.1927233	0.121674299	0.173536062	1080	36	0.009259259	0.083333333
4	5.5	0.6	0.8	221.0250545	0.118682384	0.170544147	1080	36	0.009259259	0.083333333
3	5.5	0.6	0.8	221.7745736	0.110706091	0.196979761	1080	36	0.009259259	0.083333333
4.5	5.5	0.6	0.8	221.9862421	0.12018466	0.181515217	1080	36	0.009259259	0.083333333
5	5.5	0.6	0.8	222.779964	0.127658844	0.183509588	1080	36	0.009259259	0.083333333
6	6.5	0	0.8	228.5942659	0.082808495	0.188527346	1080	36	0.009259259	0.083333333
6	6.5	0.2	0.8	246.0701137	0.091764212	0.218420506	1080	36	0.009259259	0.083333333
6	7	0.4	0.9	246.6687739	0.094749212	0.200466633	1080	36	0.009259259	0.055555556
6	6.5	0.1	0.8	254.2816041	0.08577466	0.198443413	1080	36	0.009259259	0.083333333
6	7	0.4	1	261.5981944	0.092890501	0.188505173	1080	36	0.009259259	0.055555556
6	8	0.4	0.8	236.4370735	0.10572052	0.179024458	1080	36	0.008333333	0.083333333
6	7.5	0.4	0.8	236.4797301	0.104720354	0.195476532	1080	36	0.008333333	0.083333333
6	9.5	0.4	0.8	236.510628	0.100730419	0.168550014	1080	36	0.008333333	0.083333333
6	8.5	0.4	0.8	236.5217135	0.105717421	0.179521084	1080	36	0.008333333	0.083333333
6	10	0.4	0.8	236.9455798	0.094746351	0.163560867	1080	36	0.008333333	0.083333333
6	9	0.4	0.8	237.0721025	0.099733114	0.159579992	1080	36	0.008333333	0.083333333
6	6.5	0.4	0.9	246.4942544	0.089760303	0.169549465	1080	36	0.008333333	0.055555556
6	7	0.3	0.8	247.4038541	0.093748808	0.192639351	1080	36	0.008333333	0.055555556
6	6.5	0.4	1	261.7934685	0.092751265	0.215190411	1080	36	0.008333333	0.055555556
6	7	0.4	0.8	235.7141619	0.098736286	0.20445323	1080	36	0.007407407	0.055555556
6	6.5	0.4	0.8	236.1954095	0.102725506	0.19670701	1080	36	0.007407407	0.055555556
6	6.5	0.3	0.8	247.150368	0.099731922	0.198362112	1080	36	0.007407407	0.055555556
3.5	5	0.3	0.8	245.0098913	0.091765881	0.194480419	1080	36	0.005555556	0.111111111
4	5	0.3	0.8	245.3364391	0.097739697	0.162827253	1080	36	0.005555556	0.111111111
3	5	0.3	0.8	245.6041563	0.095746517	0.208442688	1080	36	0.005555556	0.111111111
2.5	5	0.3	0.8	246.9803038	0.094750881	0.207863092	1080	36	0.005555556	0.111111111
4.5	5	0.3	0.8	247.3353169	0.101731777	0.186502457	1080	36	0.005555556	0.111111111
2.5	5	0.3	0.9	254.1081359	0.093748569	0.191519737	1080	36	0.005555556	0.111111111
4.5	5	0.3	0.9	254.2933104	0.095746517	0.169547319	1080	36	0.005555556	0.111111111
3	5	0.3	0.9	254.5238967	0.096741199	0.180522203	1080	36	0.005555556	0.111111111
4	5	0.3	0.9	254.6143646	0.086772442	0.178532839	1080	36	0.005555556	0.111111111
3.5	5	0.3	0.9	254.910466	0.089760303	0.166515827	1080	36	0.005555556	0.111111111
4	5	0.3	1	267.747525	0.091774464	0.222442627	1080	36	0.005555556	0.111111111
4.5	5	0.3	1	268.5278139	0.091731548	0.218445063	1080	36	0.005555556	0.111111111
3.5	5	0.3	1	268.5436466	0.093285322	0.18207407	1080	36	0.005555556	0.111111111
2.5	5	0.3	1	268.655297	0.096740961	0.183512688	1080	36	0.005555556	0.111111111
3	5	0.3	1	268.8520527	0.096745014	0.200066805	1080	36	0.005555556	0.111111111
2	5	0.3	0.8	271.2228994	0.103722811	0.190492868	1080	36	0.005555556	0.111111111
2	5	0.3	0.9	281.5324996	0.092886686	0.229388237	1080	36	0.005555556	0.111111111
2	5	0.3	1	296.033232	0.093737364	0.217420578	1080	36	0.005555556	0.111111111
6	9.5	0.3	0.7	230.0986907	0.097738504	0.175546646	1080	36	0.00462963	0.055555556
6	9	0.3	0.7	230.3360169	0.105717659	0.184762001	1080	36	0.00462963	0.055555556
6	8.5	0.3	0.7	230.6386926	0.109706163	0.184506655	1080	36	0.00462963	0.055555556
6	10	0.3	0.7	230.9463205	0.10870862	0.193483114	1080	36	0.00462963	0.055555556
4.5	5	0.3	0.7	231.087235	0.100730419	0.178522348	1080	36	0.00462963	0.111111111
2.5	5	0.3	0.7	231.2034123	0.098736525	0.175439835	1080	36	0.00462963	0.111111111
3.5	5	0.3	0.7	231.6785409	0.098735809	0.201580524	1080	36	0.00462963	0.111111111
3	5	0.3	0.7	231.7714267	0.102731228	0.176527977	1080	36	0.00462963	0.111111111
4	5	0.3	0.7	231.9084516	0.104722261	0.183509827	1080	36	0.00462963	0.111111111
6	7.5	0.3	0.7	232.4855058	0.104720354	0.19348526	1080	36	0.00462963	0.055555556
6	8	0.3	0.7	232.7747757	0.103722334	0.173537016	1080	36	0.00462963	0.055555556
2	5	0.3	0.7	235.5636582	0.106726408	0.182515383	1080	36	0.00462963	0.111111111
4.5	6	0	0.6	169.7080839	0.076794624	0.151600122	1080	36	0.003703704	0.111111111
4.5	6.5	0	0.6	169.9673536	0.076333046	0.155048847	1080	36	0.003703704	0.111111111
4.5	7	0	0.6	170.1805458	0.075811863	0.154564381	1080	36	0.003703704	0.111111111
4.5	7.5	0	0.6	170.5730197	0.075820446	0.155608892	1080	36	0.003703704	0.111111111
4	6	0	0.6	170.6193125	0.075827837	0.151572466	1080	36	0.003703704	0.111111111
4.5	8	0	0.6	170.9666181	0.075832367	0.154102564	1080	36	0.003703704	0.111111111
4.5	8.5	0	0.6	171.0677037	0.075798035	0.155136585	1080	36	0.003703704	0.111111111
4	6.5	0	0.6	171.1410732	0.076787472	0.155587196	1080	36	0.003703704	0.111111111
4.5	9	0	0.6	171.2588871	0.076792717	0.158907175	1080	36	0.003703704	0.111111111
4	7	0	0.6	171.4488695	0.075361252	0.153115988	1080	36	0.003703704	0.111111111
4.5	9.5	0	0.6	171.5292871	0.076787949	0.17026186	1080	36	0.003703704	0.111111111
4.5	10	0	0.6	171.7663307	0.076764822	0.169544458	1080	36	0.003703704	0.111111111
3.5	6	0	0.6	171.9013824	0.075803995	0.160549402	1080	36	0.003703704	0.111111111
4	7.5	0	0.6	171.9479673	0.076763153	0.155605555	1080	36	0.003703704	0.111111111
4	8	0	0.6	172.0092158	0.076789618	0.154611111	1080	36	0.003703704	0.111111111
3.5	6.5	0	0.6	172.3164606	0.076178312	0.163590193	1080	36	0.003703704	0.111111111
4	8.5	0	0.6	172.386507	0.076789618	0.155613184	1080	36	0.003703704	0.111111111
3	6	0	0.6	172.6485367	0.075802326	0.161128521	1080	36	0.003703704	0.111111111
4	9	0	0.6	172.6891682	0.076794386	0.156581402	1080	36	0.003703704	0.111111111
3.5	7	0	0.6	172.7502992	0.076782703	0.164072037	1080	36	0.003703704	0.111111111
4	9.5	0	0.6	172.9290607	0.076798677	0.172516346	1080	36	0.003703704	0.111111111
3	6.5	0	0.6	172.9706593	0.076890707	0.164625883	1080	36	0.003703704	0.111111111
3.5	7.5	0	0.6	173.1296575	0.075796366	0.16556263	1080	36	0.003703704	0.111111111
3	7	0	0.6	173.2384481	0.077356577	0.163535595	1080	36	0.003703704	0.111111111
3.5	8	0	0.6	173.2792821	0.077787399	0.166088104	1080	36	0.003703704	0.111111111
4	10	0	0.6	173.355742	0.076773167	0.171536446	1080	36	0.003703704	0.111111111
3.5	8.5	0	0.6	173.5240934	0.076826096	0.165557861	1080	36	0.003703704	0.111111111
3	7.5	0	0.6	173.702081	0.07605505	0.163534641	1080	36	0.003703704	0.111111111
3.5	9.5	0	0.6	173.8138371	0.076772928	0.180308342	1080	36	0.003703704	0.111111111
3	8	0	0.6	173.8360243	0.076800108	0.163539171	1080	36	0.003703704	0.111111111
3.5	10	0	0.6	173.8366349	0.075824022	0.180517435	1080	36	0.003703704	0.111111111
3.5	9	0	0.6	173.8848851	0.075795412	0.16456461	1080	36	0.003703704	0.111111111
3	8.5	0	0.6	174.1366861	0.07679534	0.163659096	1080	36	0.003703704	0.111111111
3	9	0	0.6	174.3099148	0.075788975	0.163535357	1080	36	0.003703704	0.111111111
3	9.5	0	0.6	174.6369741	0.075800657	0.180479765	1080	36	0.003703704	0.111111111
3	10	0	0.6	174.8867807	0.076323032	0.18170476	1080	36	0.003703704	0.111111111
6	8	0.4	0.7	221.0883372	0.119679689	0.174533129	1080	36	0.003703704	0.055555556
6	7.5	0.4	0.7	221.5170321	0.114693403	0.191488028	1080	36	0.003703704	0.055555556
4.5	6.5	0.1	0.6	227.9843643	0.091754675	0.232382774	1080	36	0.003703704	0.111111111
6	8.5	0.4	0.7	228.9766614	0.109706402	0.178030729	1080	36	0.003703704	0.055555556
4.5	6	0.1	0.6	229.2901478	0.095743656	0.210442305	1080	36	0.003703704	0.111111111
4	6	0.1	0.6	229.7222862	0.097738028	0.188495874	1080	36	0.003703704	0.111111111
4.5	7	0.1	0.6	229.7591226	0.092751503	0.208451033	1080	36	0.003703704	0.111111111
4.5	8	0.1	0.6	230.1145437	0.097738981	0.192488194	1080	36	0.003703704	0.111111111
6	10	0.4	0.7	230.4099073	0.124666214	0.184506655	1080	36	0.003703704	0.055555556
4.5	7.5	0.1	0.6	230.4257772	0.096042871	0.238376617	1080	36	0.003703704	0.111111111
4.5	8.5	0.1	0.6	230.6881533	0.093751669	0.210437536	1080	36	0.003703704	0.111111111
3.5	6.5	0.1	0.6	230.8744462	0.092759132	0.217430353	1080	36	0.003703704	0.111111111
4	6.5	0.1	0.6	230.8793485	0.095743656	0.225396872	1080	36	0.003703704	0.111111111
4	7	0.1	0.6	231.0326483	0.098736286	0.194482803	1080	36	0.003703704	0.111111111
4.5	10	0.1	0.6	231.0923944	0.100743294	0.211438417	1080	36	0.003703704	0.111111111
3.5	6	0.1	0.6	231.1738486	0.097621202	0.193481922	1080	36	0.003703704	0.111111111
4	7.5	0.1	0.6	231.4442298	0.097742796	0.217422724	1080	36	0.003703704	0.111111111
4.5	9.5	0.1	0.6	231.5383861	0.094768047	0.210436583	1080	36	0.003703704	0.111111111
4	8	0.1	0.6	232.0403011	0.103724718	0.215425253	1080	36	0.003703704	0.111111111
4	10	0.1	0.6	232.0698357	0.101727724	0.205452919	1080	36	0.003703704	0.111111111
4	8.5	0.1	0.6	232.0795603	0.09075737	0.193488121	1080	36	0.003703704	0.111111111
3.5	7	0.1	0.6	232.1045835	0.092761993	0.238362312	1080	36	0.003703704	0.111111111
4.5	9	0.1	0.6	232.1667571	0.096743822	0.232381582	1080	36	0.003703704	0.111111111
3.5	7.5	0.1	0.6	232.2510591	0.095743656	0.210443497	1080	36	0.003703704	0.111111111
3.5	8.5	0.1	0.6	232.5258734	0.099732637	0.202459097	1080	36	0.003703704	0.111111111
3	6.5	0.1	0.6	232.5851505	0.09421134	0.215430498	1080	36	0.003703704	0.111111111
3.5	9.5	0.1	0.6	232.6656985	0.096740723	0.206461668	1080	36	0.003703704	0.111111111
3.5	8	0.1	0.6	232.7976813	0.098735809	0.230386019	1080	36	0.003703704	0.111111111
3	6	0.1	0.6	232.8106928	0.091754436	0.229294538	1080	36	0.003703704	0.111111111
3	7	0.1	0.6	233.1278076	0.088762283	0.201466084	1080	36	0.003703704	0.111111111
3.5	9	0.1	0.6	233.1293988	0.095746756	0.201463223	1080	36	0.003703704	0.111111111
6	9	0.4	0.7	233.1331544	0.123669624	0.194948196	1080	36	0.003703704	0.055555556
4	9.5	0.1	0.6	233.3186789	0.093750954	0.213429451	1080	36	0.003703704	0.111111111
3.5	10	0.1	0.6	233.3670027	0.09475565	0.193485737	1080	36	0.003703704	0.111111111
4	9	0.1	0.6	233.6352017	0.097738028	0.211434126	1080	36	0.003703704	0.111111111
3	7.5	0.1	0.6	233.6627424	0.093661308	0.203456402	1080	36	0.003703704	0.111111111
3	8	0.1	0.6	233.7671957	0.094747305	0.217506647	1080	36	0.003703704	0.111111111
2.5	8	0.1	0.6	234.0888841	0.091758013	0.205455542	1080	36	0.003703704	0.111111111
3	8.5	0.1	0.6	234.1117449	0.094752312	0.196476221	1080	36	0.003703704	0.111111111
2.5	6	0.1	0.6	234.1145225	0.096741438	0.221419811	1080	36	0.003703704	0.111111111
3	9	0.1	0.6	234.1414161	0.088762999	0.203455687	1080	36	0.003703704	0.111111111
3	9.5	0.1	0.6	234.1622665	0.089760303	0.219415903	1080	36	0.003703704	0.111111111
6	9.5	0.4	0.7	234.1787248	0.120754004	0.17822814	1080	36	0.003703704	0.055555556
2.5	8.5	0.1	0.6	234.2831991	0.09375	0.233376265	1080	36	0.003703704	0.111111111
2.5	7	0.1	0.6	234.2932653	0.095751524	0.231384277	1080	36	0.003703704	0.111111111
2.5	9	0.1	0.6	234.6918573	0.094749689	0.210440159	1080	36	0.003703704	0.111111111
2.5	7.5	0.1	0.6	235.0037806	0.092293978	0.206452131	1080	36	0.003703704	0.111111111
3	10	0.1	0.6	235.0180581	0.09375453	0.205708504	1080	36	0.003703704	0.111111111
2.5	9.5	0.1	0.6	235.316993	0.091761589	0.187507629	1080	36	0.003703704	0.111111111
2.5	10	0.1	0.6	235.5524721	0.10525465	0.200896025	1080	36	0.003703704	0.111111111
2.5	6.5	0.1	0.6	235.631398	0.093748808	0.175419807	1080	36	0.003703704	0.111111111
2	10	0.1	0.6	249.0701528	0.095746517	0.231065035	1080	36	0.003703704	0.111111111
6.5	7.5	0.3	0.9	253.5415416	0.090757608	0.189492226	1080	36	0.003703704	0.055555556
6.5	9.5	0.3	0.9	254.0361581	0.08876276	0.177540302	1080	36	0.003703704	0.055555556
6.5	8	0.3	0.9	254.0540354	0.095748663	0.200757504	1080	36	0.003703704	0.055555556
6.5	10	0.3	0.9	254.3748693	0.095769405	0.244067907	1080	36	0.003703704	0.055555556
6.5	8.5	0.3	0.9	254.4477584	0.089758873	0.187528849	1080	36	0.003703704	0.055555556
6.5	9	0.3	0.9	255.8011889	0.099733353	0.207171202	1080	36	0.003703704	0.055555556
2	6	0.1	0.6	256.8472939	0.104722977	0.223403692	1080	36	0.003703704	0.111111111
2	7	0.1	0.6	256.9596255	0.100733995	0.233389139	1080	36	0.003703704	0.111111111
2	6.5	0.1	0.6	257.9774985	0.10671854	0.249333382	1080	36	0.003703704	0.111111111
2	8	0.1	0.6	258.2613618	0.086770296	0.220410585	1080	36	0.003703704	0.111111111
2	8.5	0.1	0.6	258.5704687	0.095747471	0.234927654	1080	36	0.003703704	0.111111111
2	7.5	0.1	0.6	258.7662029	0.103728533	0.233375549	1080	36	0.003703704	0.111111111
2	9.5	0.1	0.6	259.2588494	0.104719877	0.240369558	1080	36	0.003703704	0.111111111
2	9	0.1	0.6	259.3290036	0.106707811	0.224405766	1080	36	0.003703704	0.111111111
6.5	9	0.3	1	268.1900547	0.087763786	0.205619812	1080	36	0.003703704	0.055555556
6.5	10	0.3	1	268.4938087	0.091756105	0.19197011	1080	36	0.003703704	0.055555556
6.5	8	0.3	1	268.6008966	0.092778444	0.193484068	1080	36	0.003703704	0.055555556
6.5	8.5	0.3	1	268.7149906	0.089843988	0.188914061	1080	36	0.003703704	0.055555556
6.5	9.5	0.3	1	269.0323577	0.094847202	0.205473185	1080	36	0.003703704	0.055555556
6.5	7.5	0.3	1	269.2706814	0.090287924	0.195429087	1080	36	0.003703704	0.055555556
6.5	10	0.2	1	280.1542923	0.091754675	0.195956469	1080	36	0.003703704	0.055555556
5	6	0	0.6	168.1603465	0.075793505	0.153619289	1080	36	0.002777778	0.083333333
5	6.5	0	0.6	168.6870701	0.07678318	0.153621674	1080	36	0.002777778	0.083333333
5	7	0	0.6	168.8356452	0.075360298	0.156138182	1080	36	0.002777778	0.083333333
4.5	5.5	0	0.6	168.8601329	0.075799704	0.149626017	1080	36	0.002777778	0.083333333
5	7.5	0	0.6	169.2865911	0.075795174	0.155587435	1080	36	0.002777778	0.083333333
5	8	0	0.6	169.3344212	0.07679081	0.154577017	1080	36	0.002777778	0.083333333
5	9	0	0.6	169.7650874	0.075383186	0.154608727	1080	36	0.002777778	0.083333333
5	8.5	0	0.6	169.7920697	0.075802565	0.154592514	1080	36	0.002777778	0.083333333
5	9.5	0	0.6	170.0070391	0.075773478	0.172564268	1080	36	0.002777778	0.083333333
4	5.5	0	0.6	170.1933196	0.075770378	0.149691105	1080	36	0.002777778	0.083333333
5	10	0	0.6	170.3715384	0.075790644	0.171572208	1080	36	0.002777778	0.083333333
3.5	5.5	0	0.6	170.8786671	0.075796366	0.158581257	1080	36	0.002777778	0.083333333
3	5.5	0	0.6	171.6566527	0.075799942	0.15857625	1080	36	0.002777778	0.083333333
2.5	6	0	0.6	173.0652988	0.075795889	0.16057539	1080	36	0.002777778	0.083333333
2.5	6.5	0	0.6	173.4523592	0.075795412	0.16262269	1080	36	0.002777778	0.083333333
2	6	0	0.6	173.5005543	0.075792551	0.160591602	1080	36	0.002777778	0.083333333
2.5	7	0	0.6	173.764816	0.075792551	0.163743734	1080	36	0.002777778	0.083333333
2	6.5	0	0.6	173.8881984	0.075797081	0.163257122	1080	36	0.002777778	0.083333333
2	7	0	0.6	173.9556594	0.075815678	0.163162231	1080	36	0.002777778	0.083333333
2.5	7.5	0	0.6	174.0431678	0.075795174	0.163232565	1080	36	0.002777778	0.083333333
2.5	8	0	0.6	174.2343516	0.075797558	0.164565325	1080	36	0.002777778	0.083333333
2	7.5	0	0.6	174.4121878	0.076791048	0.163583994	1080	36	0.002777778	0.083333333
2	8	0	0.6	174.528693	0.075792551	0.164067507	1080	36	0.002777778	0.083333333
2.5	8.5	0	0.6	174.6557031	0.07826066	0.16456008	1080	36	0.002777778	0.083333333
2	8.5	0	0.6	174.7098849	0.075823069	0.165562391	1080	36	0.002777778	0.083333333
2.5	9	0	0.6	175.1363482	0.076800585	0.164587259	1080	36	0.002777778	0.083333333
2	9	0	0.6	175.2301488	0.075796366	0.163564444	1080	36	0.002777778	0.083333333
2	9.5	0	0.6	175.6109841	0.076803923	0.179495811	1080	36	0.002777778	0.083333333
2.5	10	0	0.6	175.7422152	0.076789379	0.180541515	1080	36	0.002777778	0.083333333
2.5	9.5	0	0.6	175.7524529	0.076211691	0.181514502	1080	36	0.002777778	0.083333333
2	10	0	0.6	175.9679906	0.075797558	0.180420399	1080	36	0.002777778	0.083333333
2	9	0.6	0.7	195.5616677	0.121674538	0.170543909	1080	36	0.002777778	0.055555556
2	8.5	0.6	0.7	195.8280909	0.113695621	0.186501026	1080	36	0.002777778	0.055555556
2.5	8.5	0.6	0.7	195.9648466	0.122672319	0.155584097	1080	36	0.002777778	0.055555556
2	8	0.6	0.7	196.1047404	0.116688013	0.182511806	1080	36	0.002777778	0.055555556
4	6	0.6	0.7	196.2288005	0.117684841	0.157577991	1080	36	0.002777778	0.055555556
4	5.5	0.6	0.7	196.2938249	0.114692688	0.174533129	1080	36	0.002777778	0.055555556
2.5	9.5	0.6	0.7	196.3661718	0.123669386	0.182515383	1080	36	0.002777778	0.055555556
6	6.5	0	0.7	196.4222195	0.080756903	0.170543194	1080	36	0.002777778	0.027777778
2.5	7.5	0.6	0.7	196.478272	0.119680405	0.163562298	1080	36	0.002777778	0.055555556
2	7.5	0.6	0.7	196.5569129	0.114693165	0.169546604	1080	36	0.002777778	0.055555556
3	9	0.6	0.7	196.6530576	0.115689039	0.171541214	1080	36	0.002777778	0.055555556
2.5	7	0.6	0.7	196.6628737	0.121674538	0.166554689	1080	36	0.002777778	0.055555556
5	7.5	0.6	0.7	196.7336476	0.1186831	0.163562536	1080	36	0.002777778	0.055555556
2.5	10	0.6	0.7	196.7366171	0.120677471	0.175530195	1080	36	0.002777778	0.055555556
2.5	9	0.6	0.7	196.7556748	0.120677471	0.177524805	1080	36	0.002777778	0.055555556
2.5	8	0.6	0.7	196.8313832	0.11369586	0.1765275	1080	36	0.002777778	0.055555556
3.5	8	0.6	0.7	196.8529403	0.114693403	0.154586077	1080	36	0.002777778	0.055555556
2.5	6.5	0.6	0.7	196.8534174	0.118682623	0.170544863	1080	36	0.002777778	0.055555556
3	10	0.6	0.7	196.8659301	0.119187355	0.183508873	1080	36	0.002777778	0.055555556
3.5	8.5	0.6	0.7	196.9092128	0.116688251	0.163562298	1080	36	0.002777778	0.055555556
2	10	0.6	0.7	196.9384351	0.121674061	0.178522587	1080	36	0.002777778	0.055555556
3	5.5	0.6	0.7	196.9816766	0.115690231	0.197471857	1080	36	0.002777778	0.055555556
3	8.5	0.6	0.7	196.9909921	0.120677471	0.174533367	1080	36	0.002777778	0.055555556
5	6	0.6	0.7	197.0146046	0.119680166	0.164558887	1080	36	0.002777778	0.055555556
2	9.5	0.6	0.7	197.0188754	0.112698078	0.160570621	1080	36	0.002777778	0.055555556
3.5	9	0.6	0.7	197.1413066	0.125663996	0.184507132	1080	36	0.002777778	0.055555556
3.5	5.5	0.6	0.7	197.1814623	0.120676756	0.188495636	1080	36	0.002777778	0.055555556
3	9.5	0.6	0.7	197.1949506	0.119683027	0.166554451	1080	36	0.002777778	0.055555556
